Time,Open,High,Low,Latest,Change,%Change,Volume
2004-07-08,1.2372,1.2407,1.2341,1.2389,0.0019,+0.15%,0
2004-07-09,1.2383,1.2424,1.2372,1.2409,0.002,+0.16%,0
2004-07-12,1.2414,1.2437,1.2384,1.2405,-0.0004,-0.03%,0
2004-07-13,1.2409,1.2414,1.2301,1.2322,-0.0083,-0.67%,0
2004-07-14,1.2328,1.2422,1.232,1.239,0.0068,+0.55%,0
2004-07-15,1.238,1.239,1.2329,1.2347,-0.0043,-0.35%,0
2004-07-16,1.2355,1.2462,1.2328,1.245,0.0103,+0.83%,0
2004-07-19,1.2441,1.2461,1.24,1.2438,-0.0012,-0.10%,0
2004-07-20,1.2445,1.2455,1.2303,1.2323,-0.0115,-0.92%,0
2004-07-21,1.2331,1.235,1.2211,1.2249,-0.0074,-0.60%,0
2004-07-22,1.2258,1.2293,1.2234,1.2244,-0.0005,-0.04%,0
2004-07-23,1.2265,1.2265,1.2089,1.2102,-0.0142,-1.16%,0
2004-07-26,1.2105,1.2172,1.2091,1.2154,0.0052,+0.43%,0
2004-07-27,1.2142,1.2189,1.2037,1.2058,-0.0096,-0.79%,0
2004-07-28,1.2058,1.2078,1.2,1.2042,-0.0016,-0.13%,0
2004-07-29,1.2056,1.2096,1.1992,1.2032,-0.001,-0.08%,0
2004-07-30,1.2047,1.212,1.2004,1.2025,-0.0007,-0.06%,0
2004-08-02,1.2064,1.2094,1.2027,1.2032,0.0007,+0.06%,0
2004-08-03,1.2027,1.2076,1.1994,1.2057,0.0025,+0.21%,0
2004-08-04,1.2061,1.2069,1.197,1.204,-0.0017,-0.14%,0
2004-08-05,1.2052,1.2073,1.2021,1.2063,0.0023,+0.19%,0
2004-08-06,1.2055,1.2284,1.2042,1.2284,0.0221,+1.83%,0
2004-08-09,1.2286,1.229,1.2246,1.2272,-0.0012,-0.10%,0
2004-08-10,1.2272,1.2318,1.2231,1.2242,-0.003,-0.24%,0
2004-08-11,1.2237,1.2249,1.2196,1.2213,-0.0029,-0.24%,0
2004-08-12,1.2219,1.2301,1.2217,1.2259,0.0046,+0.38%,0
2004-08-13,1.2253,1.2376,1.2177,1.2374,0.0115,+0.94%,0
2004-08-16,1.2372,1.2384,1.2317,1.2359,-0.0015,-0.12%,0
2004-08-17,1.2362,1.2389,1.231,1.2346,-0.0013,-0.11%,0
2004-08-18,1.2357,1.2366,1.2285,1.2339,-0.0007,-0.06%,0
2004-08-19,1.2337,1.2379,1.2326,1.2368,0.0029,+0.24%,0
2004-08-20,1.2365,1.238,1.2279,1.2307,-0.0061,-0.49%,0
2004-08-23,1.2319,1.2322,1.2132,1.2142,-0.0165,-1.34%,0
2004-08-24,1.214,1.2167,1.2063,1.208,-0.0062,-0.51%,0
2004-08-25,1.2083,1.2116,1.2053,1.2089,0.0009,+0.07%,0
2004-08-26,1.2083,1.2121,1.2043,1.2106,0.0017,+0.14%,0
2004-08-27,1.2104,1.2136,1.2006,1.2008,-0.0098,-0.81%,0
2004-08-30,1.2018,1.207,1.1989,1.2055,0.0047,+0.39%,0
2004-08-31,1.2051,1.2195,1.2044,1.2178,0.0123,+1.02%,0
2004-09-01,1.2184,1.222,1.2147,1.2186,0.0008,+0.07%,0
2004-09-02,1.2189,1.22,1.2142,1.2165,-0.0021,-0.17%,0
2004-09-03,1.2176,1.2195,1.2042,1.2066,-0.0099,-0.81%,0
2004-09-06,1.2059,1.208,1.2049,1.2067,0.0001,+0.01%,0
2004-09-07,1.2065,1.2111,1.2055,1.2104,0.0037,+0.31%,0
2004-09-08,1.2109,1.2192,1.2027,1.2191,0.0087,+0.72%,0
2004-09-09,1.2184,1.2208,1.216,1.2191,0,0.00%,0
2004-09-10,1.2213,1.231,1.2198,1.227,0.0079,+0.65%,0
2004-09-13,1.2265,1.2288,1.2223,1.226,-0.001,-0.08%,0
2004-09-14,1.2263,1.2297,1.2226,1.2259,-0.0001,-0.01%,0
2004-09-15,1.2252,1.226,1.2136,1.2156,-0.0103,-0.84%,0
2004-09-16,1.2153,1.2198,1.2121,1.2198,0.0042,+0.35%,0
2004-09-17,1.2184,1.2224,1.2158,1.2179,-0.0019,-0.16%,0
2004-09-20,1.2176,1.218,1.2126,1.217,-0.0009,-0.07%,0
2004-09-21,1.2176,1.2346,1.2168,1.2342,0.0172,+1.41%,0
2004-09-22,1.2338,1.2338,1.2225,1.2261,-0.0081,-0.66%,0
2004-09-23,1.2268,1.2335,1.2254,1.2272,0.0011,+0.09%,0
2004-09-24,1.2272,1.2364,1.2239,1.226,-0.0012,-0.10%,0
2004-09-27,1.2284,1.2315,1.225,1.2288,0.0028,+0.23%,0
2004-09-28,1.2294,1.2348,1.2281,1.2318,0.003,+0.24%,0
2004-09-29,1.2328,1.2343,1.2289,1.2329,0.0011,+0.09%,0
2004-09-30,1.2333,1.2442,1.2314,1.2439,0.011,+0.89%,0
2004-10-01,1.2437,1.2439,1.2386,1.241,-0.0029,-0.23%,0
2004-10-04,1.2394,1.2402,1.2258,1.2286,-0.0124,-1.00%,0
2004-10-05,1.2289,1.233,1.2264,1.2319,0.0033,+0.27%,0
2004-10-06,1.2311,1.2323,1.2248,1.2279,-0.004,-0.32%,0
2004-10-07,1.2286,1.2316,1.2272,1.2291,0.0012,+0.10%,0
2004-10-08,1.2284,1.2435,1.2284,1.2409,0.0118,+0.96%,0
2004-10-11,1.2421,1.2423,1.2372,1.238,-0.0029,-0.23%,0
2004-10-12,1.2386,1.2391,1.2289,1.2325,-0.0055,-0.44%,0
2004-10-13,1.2329,1.2357,1.2225,1.2339,0.0014,+0.11%,0
2004-10-14,1.2347,1.2421,1.2322,1.2395,0.0056,+0.45%,0
2004-10-15,1.2386,1.2508,1.2369,1.2478,0.0083,+0.67%,0
2004-10-18,1.2473,1.2534,1.2463,1.2506,0.0028,+0.22%,0
2004-10-19,1.2493,1.2528,1.2454,1.2519,0.0013,+0.10%,0
2004-10-20,1.2514,1.2629,1.2499,1.2576,0.0057,+0.46%,0
2004-10-21,1.259,1.2652,1.2573,1.2617,0.0041,+0.33%,0
2004-10-22,1.2616,1.266,1.2599,1.2651,0.0034,+0.27%,0
2004-10-25,1.2695,1.283,1.2693,1.2801,0.015,+1.19%,0
2004-10-26,1.2808,1.2842,1.2726,1.2768,-0.0033,-0.26%,0
2004-10-27,1.2768,1.2815,1.2698,1.2704,-0.0064,-0.50%,0
2004-10-28,1.2714,1.2768,1.2632,1.2739,0.0035,+0.28%,0
2004-10-29,1.2744,1.2794,1.2707,1.2792,0.0053,+0.42%,0
2004-11-01,1.2804,1.2833,1.2718,1.2745,-0.0047,-0.37%,0
2004-11-02,1.2752,1.2756,1.2666,1.2722,-0.0023,-0.18%,0
2004-11-03,1.2744,1.2829,1.2658,1.2823,0.0101,+0.79%,0
2004-11-04,1.2821,1.2898,1.2792,1.2867,0.0044,+0.34%,0
2004-11-05,1.287,1.296,1.276,1.2956,0.0089,+0.69%,0
2004-11-08,1.2972,1.2987,1.2907,1.2911,-0.0045,-0.35%,0
2004-11-09,1.2921,1.294,1.2883,1.2898,-0.0013,-0.10%,0
2004-11-10,1.2901,1.3007,1.285,1.2893,-0.0005,-0.04%,0
2004-11-11,1.289,1.292,1.2859,1.291,0.0017,+0.13%,0
2004-11-12,1.2907,1.2988,1.2876,1.2979,0.0069,+0.53%,0
2004-11-15,1.2978,1.2998,1.2918,1.2941,-0.0038,-0.29%,0
2004-11-16,1.295,1.2996,1.292,1.2958,0.0017,+0.13%,0
2004-11-17,1.2955,1.3049,1.2952,1.3037,0.0079,+0.61%,0
2004-11-18,1.3034,1.3075,1.2942,1.2967,-0.007,-0.54%,0
2004-11-19,1.2962,1.3068,1.294,1.3019,0.0052,+0.40%,0
2004-11-22,1.3038,1.3053,1.3013,1.3039,0.002,+0.15%,0
2004-11-23,1.3048,1.3105,1.2977,1.3078,0.0039,+0.30%,0
2004-11-24,1.3086,1.3182,1.3082,1.3181,0.0103,+0.79%,0
2004-11-25,1.3187,1.3249,1.3165,1.3244,0.0063,+0.48%,0
2004-11-26,1.327,1.3331,1.3185,1.3298,0.0054,+0.41%,0
2004-11-29,1.327,1.3304,1.3229,1.3274,-0.0024,-0.18%,0
2004-11-30,1.328,1.3336,1.3233,1.3287,0.0013,+0.10%,0
2004-12-01,1.328,1.3337,1.3278,1.3323,0.0036,+0.27%,0
2004-12-02,1.3344,1.3384,1.3239,1.3268,-0.0055,-0.41%,0
2004-12-03,1.3267,1.3461,1.3258,1.3458,0.019,+1.43%,0
2004-12-06,1.3444,1.3456,1.3402,1.3402,-0.0056,-0.42%,0
2004-12-07,1.3408,1.3469,1.3391,1.343,0.0028,+0.21%,0
2004-12-08,1.342,1.3432,1.319,1.3326,-0.0104,-0.77%,0
2004-12-09,1.334,1.3364,1.3253,1.3326,0,0.00%,0
2004-12-10,1.3311,1.3318,1.3139,1.3234,-0.0092,-0.69%,0
2004-12-13,1.3195,1.3328,1.319,1.3314,0.008,+0.60%,0
2004-12-14,1.3313,1.3337,1.3261,1.3307,-0.0007,-0.05%,0
2004-12-15,1.3297,1.3443,1.3261,1.3407,0.01,+0.75%,0
2004-12-16,1.3394,1.343,1.3205,1.3241,-0.0166,-1.24%,0
2004-12-17,1.3244,1.3316,1.3227,1.3281,0.004,+0.30%,0
2004-12-20,1.3329,1.341,1.33,1.3396,0.0115,+0.87%,0
2004-12-21,1.3396,1.3409,1.3353,1.3369,-0.0027,-0.20%,0
2004-12-22,1.3372,1.3406,1.3344,1.3393,0.0024,+0.18%,0
2004-12-23,1.3388,1.3516,1.3383,1.3514,0.0121,+0.90%,0
2004-12-24,1.3517,1.3549,1.3486,1.3531,0.0017,+0.13%,0
2004-12-27,1.3531,1.364,1.3517,1.3616,0.0085,+0.63%,0
2004-12-28,1.3616,1.3644,1.3588,1.3607,-0.0009,-0.07%,0
2004-12-29,1.3613,1.3647,1.3557,1.3594,-0.0013,-0.10%,0
2004-12-30,1.3608,1.3666,1.3575,1.3636,0.0042,+0.31%,0
2004-12-31,1.3635,1.366,1.3516,1.3567,-0.0069,-0.51%,0
2005-01-03,1.355,1.3581,1.3387,1.3471,-0.0096,-0.71%,0
2005-01-04,1.3467,1.3494,1.3252,1.3272,-0.0199,-1.48%,0
2005-01-05,1.3279,1.3303,1.3214,1.3263,-0.0009,-0.07%,0
2005-01-06,1.3261,1.3281,1.3155,1.3171,-0.0092,-0.69%,0
2005-01-07,1.3174,1.325,1.3026,1.3049,-0.0122,-0.93%,0
2005-01-10,1.3061,1.3124,1.3052,1.3083,0.0034,+0.26%,0
2005-01-11,1.3075,1.3171,1.3065,1.311,0.0027,+0.21%,0
2005-01-12,1.3108,1.3292,1.3082,1.3263,0.0153,+1.17%,0
2005-01-13,1.3255,1.3267,1.3192,1.3207,-0.0056,-0.42%,0
2005-01-14,1.3223,1.3225,1.3057,1.3103,-0.0104,-0.79%,0
2005-01-17,1.3105,1.3128,1.3065,1.3069,-0.0034,-0.26%,0
2005-01-18,1.3065,1.3075,1.2995,1.3031,-0.0038,-0.29%,0
2005-01-19,1.3019,1.312,1.2964,1.2992,-0.0039,-0.30%,0
2005-01-20,1.3013,1.3023,1.2922,1.2963,-0.0029,-0.22%,0
2005-01-21,1.2964,1.3067,1.2934,1.3044,0.0081,+0.62%,0
2005-01-24,1.3041,1.31,1.303,1.3063,0.0019,+0.15%,0
2005-01-25,1.3062,1.3076,1.2944,1.2972,-0.0091,-0.70%,0
2005-01-26,1.2974,1.311,1.2967,1.307,0.0098,+0.76%,0
2005-01-27,1.3074,1.3125,1.301,1.3039,-0.0031,-0.24%,0
2005-01-28,1.3044,1.3081,1.2987,1.304,0.0001,+0.01%,0
2005-01-31,1.3032,1.3059,1.2976,1.303,-0.001,-0.08%,0
2005-02-01,1.3038,1.3067,1.3001,1.3046,0.0016,+0.12%,0
2005-02-02,1.3047,1.3094,1.301,1.3034,-0.0012,-0.09%,0
2005-02-03,1.3027,1.3038,1.2939,1.2974,-0.006,-0.46%,0
2005-02-04,1.2976,1.3044,1.2867,1.2877,-0.0097,-0.75%,0
2005-02-07,1.286,1.2865,1.2732,1.2773,-0.0104,-0.81%,0
2005-02-08,1.2758,1.2798,1.2733,1.2775,0.0002,+0.02%,0
2005-02-09,1.2762,1.2815,1.2738,1.2801,0.0026,+0.20%,0
2005-02-10,1.2806,1.2907,1.2738,1.2877,0.0076,+0.59%,0
2005-02-11,1.2874,1.2897,1.2846,1.2865,-0.0012,-0.09%,0
2005-02-14,1.2881,1.299,1.2878,1.2963,0.0098,+0.76%,0
2005-02-15,1.2977,1.3054,1.2954,1.302,0.0057,+0.44%,0
2005-02-16,1.3025,1.3065,1.296,1.3034,0.0014,+0.11%,0
2005-02-17,1.3029,1.3091,1.3015,1.3075,0.0041,+0.31%,0
2005-02-18,1.307,1.3083,1.3013,1.3064,-0.0011,-0.08%,0
2005-02-21,1.3045,1.308,1.3032,1.3065,0.0001,+0.01%,0
2005-02-22,1.3069,1.3263,1.3055,1.3257,0.0192,+1.47%,0
2005-02-23,1.326,1.3274,1.3185,1.3222,-0.0035,-0.26%,0
2005-02-24,1.3216,1.327,1.3176,1.3203,-0.0019,-0.14%,0
2005-02-25,1.32,1.3246,1.3146,1.3246,0.0043,+0.33%,0
2005-02-28,1.3244,1.328,1.3231,1.3236,-0.001,-0.08%,0
2005-03-01,1.3228,1.3233,1.3168,1.3182,-0.0054,-0.41%,0
2005-03-02,1.3188,1.3189,1.3088,1.3129,-0.0053,-0.40%,0
2005-03-03,1.3143,1.3165,1.3097,1.311,-0.0019,-0.14%,0
2005-03-04,1.311,1.3255,1.3085,1.3235,0.0125,+0.95%,0
2005-03-07,1.3239,1.3248,1.3178,1.3205,-0.003,-0.23%,0
2005-03-08,1.3214,1.3362,1.3209,1.3344,0.0139,+1.05%,0
2005-03-09,1.3345,1.3424,1.3331,1.3399,0.0055,+0.41%,0
2005-03-10,1.3391,1.3456,1.337,1.3431,0.0032,+0.24%,0
2005-03-11,1.3417,1.3482,1.339,1.3453,0.0022,+0.16%,0
2005-03-14,1.3461,1.3477,1.3336,1.3371,-0.0082,-0.61%,0
2005-03-15,1.337,1.3413,1.3296,1.3317,-0.0054,-0.40%,0
2005-03-16,1.3307,1.344,1.3292,1.3418,0.0101,+0.76%,0
2005-03-17,1.3416,1.3423,1.3344,1.3375,-0.0043,-0.32%,0
2005-03-18,1.3376,1.3386,1.3263,1.3313,-0.0062,-0.46%,0
2005-03-21,1.3316,1.3317,1.314,1.3173,-0.014,-1.05%,0
2005-03-22,1.3157,1.3225,1.3054,1.3078,-0.0095,-0.72%,0
2005-03-23,1.3087,1.3087,1.2959,1.2974,-0.0104,-0.80%,0
2005-03-24,1.2987,1.3034,1.2935,1.2937,-0.0037,-0.29%,0
2005-03-25,1.294,1.2971,1.2929,1.2959,0.0022,+0.17%,0
2005-03-28,1.2963,1.2963,1.2858,1.2885,-0.0074,-0.57%,0
2005-03-29,1.2896,1.2957,1.2877,1.2921,0.0036,+0.28%,0
2005-03-30,1.2922,1.2985,1.292,1.2929,0.0008,+0.06%,0
2005-03-31,1.2917,1.3019,1.2911,1.2958,0.0029,+0.22%,0
2005-04-01,1.2962,1.3061,1.2869,1.2904,-0.0054,-0.42%,0
2005-04-04,1.2892,1.2905,1.2818,1.2854,-0.005,-0.39%,0
2005-04-05,1.2847,1.2874,1.28,1.2862,0.0008,+0.06%,0
2005-04-06,1.2869,1.2911,1.284,1.2867,0.0005,+0.04%,0
2005-04-07,1.2872,1.2941,1.2845,1.2852,-0.0015,-0.12%,0
2005-04-08,1.2856,1.2932,1.2808,1.2928,0.0076,+0.59%,0
2005-04-11,1.2932,1.3004,1.2908,1.2973,0.0045,+0.35%,0
2005-04-12,1.2973,1.3018,1.2864,1.2918,-0.0055,-0.42%,0
2005-04-13,1.2924,1.2955,1.285,1.291,-0.0008,-0.06%,0
2005-04-14,1.2916,1.2922,1.2765,1.2825,-0.0085,-0.66%,0
2005-04-15,1.281,1.2941,1.2778,1.2909,0.0084,+0.65%,0
2005-04-18,1.2912,1.3044,1.2877,1.3011,0.0102,+0.79%,0
2005-04-19,1.3024,1.3074,1.2982,1.3066,0.0055,+0.42%,0
2005-04-20,1.3065,1.3102,1.2992,1.3095,0.0029,+0.22%,0
2005-04-21,1.3087,1.3125,1.3025,1.3057,-0.0038,-0.29%,0
2005-04-22,1.3047,1.3094,1.3021,1.3067,0.001,+0.08%,0
2005-04-25,1.307,1.307,1.2955,1.2992,-0.0075,-0.57%,0
2005-04-26,1.3008,1.3015,1.2945,1.2974,-0.0018,-0.14%,0
2005-04-27,1.2985,1.2994,1.2905,1.2932,-0.0042,-0.32%,0
2005-04-28,1.2931,1.2943,1.2882,1.2892,-0.004,-0.31%,0
2005-04-29,1.2893,1.2979,1.2858,1.2858,-0.0034,-0.26%,0
2005-05-02,1.2862,1.2875,1.2837,1.286,0.0002,+0.02%,0
2005-05-03,1.2864,1.2916,1.283,1.2874,0.0014,+0.11%,0
2005-05-04,1.2872,1.2974,1.2868,1.2948,0.0074,+0.57%,0
2005-05-05,1.2947,1.299,1.2926,1.2953,0.0005,+0.04%,0
2005-05-06,1.2959,1.2965,1.2811,1.2826,-0.0127,-0.98%,0
2005-05-09,1.2819,1.2846,1.279,1.2838,0.0012,+0.09%,0
2005-05-10,1.2843,1.2891,1.2816,1.2872,0.0034,+0.26%,0
2005-05-11,1.288,1.2914,1.2776,1.2805,-0.0067,-0.52%,0
2005-05-12,1.2816,1.2817,1.2692,1.2701,-0.0104,-0.81%,0
2005-05-13,1.2694,1.2696,1.261,1.2625,-0.0076,-0.60%,0
2005-05-16,1.2628,1.2648,1.2582,1.2636,0.0011,+0.09%,0
2005-05-17,1.2642,1.2663,1.2606,1.2619,-0.0017,-0.13%,0
2005-05-18,1.2607,1.269,1.2586,1.2678,0.0059,+0.47%,0
2005-05-19,1.2681,1.2691,1.2603,1.2638,-0.004,-0.32%,0
2005-05-20,1.2644,1.2656,1.2536,1.2555,-0.0083,-0.66%,0
2005-05-23,1.2549,1.2598,1.2535,1.2582,0.0027,+0.22%,0
2005-05-24,1.2578,1.2629,1.2557,1.2584,0.0002,+0.02%,0
2005-05-25,1.2584,1.2619,1.2552,1.2603,0.0019,+0.15%,0
2005-05-26,1.2601,1.2613,1.2494,1.2514,-0.0089,-0.71%,0
2005-05-27,1.2513,1.2589,1.2508,1.2571,0.0057,+0.46%,0
2005-05-30,1.2526,1.2545,1.2465,1.2469,-0.0102,-0.81%,0
2005-05-31,1.2477,1.2485,1.2296,1.2309,-0.016,-1.28%,0
2005-06-01,1.2303,1.234,1.2211,1.2214,-0.0095,-0.77%,0
2005-06-02,1.2179,1.2298,1.2178,1.2272,0.0058,+0.47%,0
2005-06-03,1.2267,1.2345,1.2205,1.2221,-0.0051,-0.42%,0
2005-06-06,1.2229,1.2295,1.222,1.2265,0.0044,+0.36%,0
2005-06-07,1.226,1.2315,1.2239,1.2282,0.0017,+0.14%,0
2005-06-08,1.2286,1.2354,1.2208,1.2229,-0.0053,-0.43%,0
2005-06-09,1.2232,1.2257,1.2176,1.2222,-0.0007,-0.06%,0
2005-06-10,1.2229,1.2251,1.2106,1.2116,-0.0106,-0.87%,0
2005-06-13,1.2113,1.2122,1.2027,1.2114,-0.0002,-0.02%,0
2005-06-14,1.2109,1.2155,1.2023,1.2032,-0.0082,-0.68%,0
2005-06-15,1.2035,1.2134,1.2016,1.2109,0.0077,+0.64%,0
2005-06-16,1.2114,1.2169,1.2056,1.2096,-0.0013,-0.11%,0
2005-06-17,1.2109,1.2283,1.2092,1.2278,0.0182,+1.50%,0
2005-06-20,1.2218,1.2241,1.2124,1.2144,-0.0134,-1.09%,0
2005-06-21,1.2156,1.2181,1.207,1.2173,0.0029,+0.24%,0
2005-06-22,1.2184,1.2206,1.2099,1.2128,-0.0045,-0.37%,0
2005-06-23,1.2128,1.2145,1.2017,1.2038,-0.009,-0.74%,0
2005-06-24,1.2038,1.2108,1.1981,1.2094,0.0056,+0.47%,0
2005-06-27,1.2093,1.2186,1.2092,1.2157,0.0063,+0.52%,0
2005-06-28,1.2166,1.2175,1.2062,1.2071,-0.0086,-0.71%,0
2005-06-29,1.2054,1.2112,1.2015,1.2075,0.0004,+0.03%,0
2005-06-30,1.207,1.212,1.2043,1.2102,0.0027,+0.22%,0
2005-07-01,1.2107,1.2107,1.1941,1.1948,-0.0154,-1.27%,0
2005-07-04,1.1944,1.195,1.1889,1.1901,-0.0047,-0.39%,0
2005-07-05,1.1903,1.194,1.1868,1.1916,0.0015,+0.13%,0
2005-07-06,1.1911,1.1953,1.1893,1.1927,0.0011,+0.09%,0
2005-07-07,1.1934,1.2042,1.191,1.1944,0.0017,+0.14%,0
2005-07-08,1.1951,1.1988,1.1872,1.1953,0.0009,+0.08%,0
2005-07-11,1.1971,1.2085,1.1958,1.2074,0.0121,+1.01%,0
2005-07-12,1.2074,1.2256,1.2054,1.2236,0.0162,+1.34%,0
2005-07-13,1.2239,1.2245,1.2073,1.2088,-0.0148,-1.21%,0
2005-07-14,1.2094,1.2125,1.2058,1.2093,0.0005,+0.04%,0
2005-07-15,1.2083,1.2137,1.2021,1.2042,-0.0051,-0.42%,0
2005-07-18,1.2029,1.2089,1.2022,1.2052,0.001,+0.08%,0
2005-07-19,1.205,1.2067,1.1953,1.2038,-0.0014,-0.12%,0
2005-07-20,1.203,1.2186,1.1998,1.2153,0.0115,+0.96%,0
2005-07-21,1.2138,1.2255,1.21,1.2167,0.0014,+0.12%,0
2005-07-22,1.2174,1.2191,1.2055,1.2065,-0.0102,-0.84%,0
2005-07-25,1.2058,1.2088,1.2028,1.2073,0.0008,+0.07%,0
2005-07-26,1.2058,1.2071,1.1982,1.2015,-0.0058,-0.48%,0
2005-07-27,1.2016,1.2085,1.1966,1.2077,0.0062,+0.52%,0
2005-07-28,1.2071,1.215,1.2037,1.2136,0.0059,+0.49%,0
2005-07-29,1.2138,1.216,1.2076,1.2123,-0.0013,-0.11%,0
2005-08-01,1.2123,1.2249,1.2119,1.219,0.0067,+0.55%,0
2005-08-02,1.218,1.2253,1.2172,1.2197,0.0007,+0.06%,0
2005-08-03,1.2191,1.2346,1.2149,1.2333,0.0136,+1.12%,0
2005-08-04,1.2338,1.2404,1.23,1.2379,0.0046,+0.37%,0
2005-08-05,1.2385,1.2395,1.2312,1.2343,-0.0036,-0.29%,0
2005-08-08,1.2348,1.239,1.2316,1.2352,0.0009,+0.07%,0
2005-08-09,1.2351,1.2415,1.2331,1.2371,0.0019,+0.15%,0
2005-08-10,1.2372,1.2426,1.2336,1.2373,0.0002,+0.02%,0
2005-08-11,1.2381,1.2452,1.2377,1.2447,0.0074,+0.60%,0
2005-08-12,1.2472,1.2486,1.2386,1.2441,-0.0006,-0.05%,0
2005-08-15,1.246,1.2465,1.2346,1.2368,-0.0073,-0.59%,0
2005-08-16,1.2368,1.2374,1.2295,1.2359,-0.0009,-0.07%,0
2005-08-17,1.2362,1.2369,1.2261,1.2273,-0.0086,-0.70%,0
2005-08-18,1.227,1.2296,1.2159,1.218,-0.0093,-0.76%,0
2005-08-19,1.2176,1.2195,1.2127,1.2165,-0.0015,-0.12%,0
2005-08-22,1.2167,1.2244,1.2157,1.2232,0.0067,+0.55%,0
2005-08-23,1.2226,1.2255,1.2191,1.2227,-0.0005,-0.04%,0
2005-08-24,1.2237,1.2279,1.2163,1.2271,0.0044,+0.36%,0
2005-08-25,1.2274,1.2328,1.2257,1.2303,0.0032,+0.26%,0
2005-08-26,1.2301,1.2342,1.2272,1.2285,-0.0018,-0.15%,0
2005-08-29,1.2297,1.2346,1.2218,1.2227,-0.0058,-0.47%,0
2005-08-30,1.2235,1.2239,1.2172,1.2219,-0.0008,-0.07%,0
2005-08-31,1.2218,1.2358,1.219,1.2332,0.0113,+0.92%,0
2005-09-01,1.2345,1.2528,1.2325,1.2497,0.0165,+1.34%,0
2005-09-02,1.2501,1.2589,1.2467,1.2543,0.0046,+0.37%,0
2005-09-05,1.2538,1.2585,1.2514,1.2528,-0.0015,-0.12%,0
2005-09-06,1.2537,1.2546,1.2445,1.2476,-0.0052,-0.42%,0
2005-09-07,1.2466,1.2538,1.2407,1.2418,-0.0058,-0.46%,0
2005-09-08,1.2416,1.2452,1.2384,1.2406,-0.0012,-0.10%,0
2005-09-09,1.2397,1.2459,1.2376,1.2408,0.0002,+0.02%,0
2005-09-12,1.2407,1.2415,1.2271,1.228,-0.0128,-1.03%,0
2005-09-13,1.2288,1.2318,1.2247,1.2267,-0.0013,-0.11%,0
2005-09-14,1.2265,1.2328,1.2257,1.228,0.0013,+0.11%,0
2005-09-15,1.2284,1.2291,1.2194,1.2219,-0.0061,-0.50%,0
2005-09-16,1.2224,1.231,1.2202,1.224,0.0021,+0.17%,0
2005-09-19,1.2168,1.2178,1.2101,1.2149,-0.0091,-0.74%,0
2005-09-20,1.2142,1.219,1.2119,1.2125,-0.0024,-0.20%,0
2005-09-21,1.2116,1.2241,1.2112,1.2208,0.0083,+0.68%,0
2005-09-22,1.2212,1.227,1.2132,1.2155,-0.0053,-0.43%,0
2005-09-23,1.2154,1.2169,1.2042,1.2046,-0.0109,-0.90%,0
2005-09-26,1.2038,1.2077,1.2012,1.2068,0.0022,+0.18%,0
2005-09-27,1.2073,1.2084,1.1979,1.201,-0.0058,-0.48%,0
2005-09-28,1.2014,1.2056,1.1993,1.2026,0.0016,+0.13%,0
2005-09-29,1.2035,1.2076,1.2007,1.2043,0.0017,+0.14%,0
2005-09-30,1.2032,1.209,1.1997,1.2029,-0.0014,-0.12%,0
2005-10-03,1.2026,1.2032,1.1904,1.1916,-0.0113,-0.94%,0
2005-10-04,1.1919,1.1948,1.1902,1.1924,0.0008,+0.07%,0
2005-10-05,1.1918,1.1987,1.1915,1.1954,0.003,+0.25%,0
2005-10-06,1.1976,1.2205,1.1973,1.2188,0.0234,+1.96%,0
2005-10-07,1.218,1.2191,1.2093,1.2123,-0.0065,-0.53%,0
2005-10-10,1.2115,1.2154,1.2041,1.2067,-0.0056,-0.46%,0
2005-10-11,1.2067,1.2074,1.1977,1.1997,-0.007,-0.58%,0
2005-10-12,1.1994,1.2054,1.1954,1.2028,0.0031,+0.26%,0
2005-10-13,1.2027,1.2037,1.1915,1.2034,0.0006,+0.05%,0
2005-10-14,1.2026,1.2109,1.1979,1.2086,0.0052,+0.43%,0
2005-10-17,1.2083,1.2121,1.2012,1.203,-0.0056,-0.46%,0
2005-10-18,1.2027,1.2029,1.1916,1.1959,-0.0071,-0.59%,0
2005-10-19,1.1957,1.2002,1.1876,1.1994,0.0035,+0.29%,0
2005-10-20,1.1992,1.202,1.1949,1.2014,0.002,+0.17%,0
2005-10-21,1.2024,1.2076,1.1931,1.1953,-0.0061,-0.51%,0
2005-10-24,1.1937,1.2022,1.1924,1.1984,0.0031,+0.26%,0
2005-10-25,1.1987,1.2118,1.1936,1.2106,0.0122,+1.02%,0
2005-10-26,1.2108,1.2137,1.2049,1.2071,-0.0035,-0.29%,0
2005-10-27,1.207,1.2173,1.2043,1.2143,0.0072,+0.60%,0
2005-10-28,1.2142,1.217,1.2049,1.2066,-0.0077,-0.63%,0
2005-10-31,1.2062,1.209,1.1969,1.1989,-0.0077,-0.64%,0
2005-11-01,1.1993,1.2027,1.1973,1.201,0.0021,+0.18%,0
2005-11-02,1.202,1.2084,1.1989,1.2066,0.0056,+0.47%,0
2005-11-03,1.2073,1.2083,1.1936,1.1944,-0.0122,-1.01%,0
2005-11-04,1.1946,1.1993,1.1805,1.1819,-0.0125,-1.05%,0
2005-11-07,1.1812,1.1833,1.1776,1.1813,-0.0006,-0.05%,0
2005-11-08,1.1803,1.1804,1.1711,1.1782,-0.0031,-0.26%,0
